a	affy_hugene_1_0_st_v1	ensembl_gene_id	gene_biotype	external_gene_name
8254	7907537	ENSG00000116161	protein_coding	CACYBP
8300	7907549	ENSG00000120332	protein_coding	TNN
8324	7907568	ENSG00000224718	lncRNA	LINC01657
8495	7907572	ENSG00000116183	protein_coding	PAPPA2
8609	7907601	ENSG00000198797	protein_coding	BRINP2
5978	7907611	ENSG00000075391	protein_coding	RASAL2
5984	7907633	ENSG00000240021	protein_coding	TEX35
5983	7907649	ENSG00000213057	lncRNA	C1orf220
5863	7907655	ENSG00000201347	rRNA_pseudogene	RNA5SP69
5989	7907657	ENSG00000116191	protein_coding	RALGPS2
5993	7907680	ENSG00000116199	protein_coding	FAM20B
5995	7907690	ENSG00000186283	protein_coding	TOR3A
5429	7907700	ENSG00000212338	snoRNA	AL512326.2
5624	7907700	ENSG00000201619	snoRNA	AL512326.1
7795	7907700	ENSG00000231564	processed_pseudogene	EIF4A1P11
7903	7907702	ENSG00000057252	protein_coding	SOAT1
7978	7907719	ENSG00000162779	protein_coding	AXDND1
5157	7907747	ENSG00000251875	snRNA	RNU5F-2P
8183	7907749	ENSG00000162782	protein_coding	TDRD5
8212	7907769	ENSG00000143340	protein_coding	FAM163A
8236	7907773	ENSG00000143337	protein_coding	TOR1AIP1
5187	7907788	ENSG00000264916	misc_RNA	RN7SL230P
8376	7907790	ENSG00000135837	protein_coding	CEP350
8454	7907830	ENSG00000116260	protein_coding	QSOX1
8521	7907849	ENSG00000121454	protein_coding	LHX4
8520	7907859	ENSG00000235060	processed_pseudogene	VDAC1P4
8604	7907861	ENSG00000143324	protein_coding	XPR1
8620	7907882	ENSG00000135835	protein_coding	KIAA1614
8643	7907893	ENSG00000153029	protein_coding	MR1
8646	7907904	ENSG00000162783	protein_coding	IER5
8647	7907907	ENSG00000179452	lncRNA	LINC01699
8585	7907911	ENSG00000198216	protein_coding	CACNA1E
5476	7907966	ENSG00000252977	rRNA_pseudogene	RNA5SP70
5441	7907968	ENSG00000206764	snRNA	RNU6-152P
7940	7907970	ENSG00000231684	processed_pseudogene	EIF1P3
8015	7907972	ENSG00000203729	lncRNA	LINC00272
8018	7907977	ENSG00000121446	protein_coding	RGSL1
8019	7907986	ENSG00000121446	protein_coding	RGSL1
8510	7908003	ENSG00000135838	protein_coding	NPL
8686	7908022	ENSG00000135829	protein_coding	DHX9
8650	7908041	ENSG00000135862	protein_coding	LAMC1
8666	7908072	ENSG00000058085	protein_coding	LAMC2
8597	7908097	ENSG00000116698	protein_coding	SMG7
5946	7908125	ENSG00000143344	protein_coding	RGL1
5954	7908147	ENSG00000198860	protein_coding	TSEN15
5228	7908155	ENSG00000207080	misc_RNA	AL445228.1
5785	7908157	ENSG00000244568	misc_RNA	RN7SL654P
5958	7908157	ENSG00000231791	lncRNA	AL445228.2
5959	7908161	ENSG00000116667	protein_coding	C1orf21
7753	7908169	ENSG00000121481	protein_coding	RNF2
7836	7908178	ENSG00000116668	protein_coding	SWT1
8264	7908204	ENSG00000143341	protein_coding	HMCN1
8326	7908312	ENSG00000116690	protein_coding	PRG4
8379	7908330	ENSG00000157181	protein_coding	ODR4
8463	7908351	ENSG00000116711	protein_coding	PLA2G4A
8518	7908371	ENSG00000230426	lncRNA	ERVMER61-1
8632	7908376	ENSG00000150681	protein_coding	RGS18
8635	7908382	ENSG00000253148	protein_coding	RGS21
8640	7908388	ENSG00000090104	protein_coding	RGS1
8633	7908397	ENSG00000127074	protein_coding	RGS13
5156	7908407	ENSG00000283795	miRNA	MIR4426
8308	7908407	ENSG00000224631	transcribed_processed_pseudogene	RPS27AP16
8637	7908407	ENSG00000231767	protein_coding	RPS27AP5
10503	7908407	ENSG00000143947	protein_coding	RPS27A
8638	7908409	ENSG00000116741	protein_coding	RGS2
5920	7908421	ENSG00000116747	protein_coding	RO60
7832	7908437	ENSG00000134371	protein_coding	CDC73
8172	7908459	ENSG00000000971	protein_coding	CFH
8277	7908481	ENSG00000116785	protein_coding	CFHR3
8299	7908488	ENSG00000244414	protein_coding	CFHR1
8339	7908492	ENSG00000134365	protein_coding	CFHR4
8350	7908496	ENSG00000080910	protein_coding	CFHR2
8354	7908499	ENSG00000134389	protein_coding	CFHR5
8621	7908508	ENSG00000134376	protein_coding	CRB1
8598	7908525	ENSG00000203724	protein_coding	C1orf53
8596	7908529	ENSG00000143355	protein_coding	LHX9
6013	7908543	ENSG00000151414	protein_coding	NEK7
5909	7908553	ENSG00000081237	protein_coding	PTPRC
7867	7908591	ENSG00000227747	processed_pseudogene	AC096631.2
5075	7908595	ENSG00000200139	snRNA	RNU6-778P
7934	7908597	ENSG00000116833	protein_coding	NR5A2
5252	7908610	ENSG00000252860	snRNA	RNU6-570P
7999	7908612	ENSG00000233827	processed_pseudogene	CCNQP1
8222	7908614	ENSG00000118200	protein_coding	CAMSAP2
8237	7908635	ENSG00000231333	processed_pseudogene	RPL34P6
8238	7908637	ENSG00000170128	protein_coding	GPR25
8241	7908639	ENSG00000163362	protein_coding	INAVA
8505	7908650	ENSG00000163395	protein_coding	IGFN1
8514	7908672	ENSG00000081277	protein_coding	PKP1
5907	7908692	ENSG00000223396	transcribed_processed_pseudogene	RPS10P7
5936	7908694	ENSG00000134369	protein_coding	NAV1
5251	7908730	ENSG00000200942	snRNA	RNU6-501P
5932	7908732	ENSG00000198700	protein_coding	IPO9
5931	7908758	ENSG00000198700	protein_coding	IPO9
5943	7908758	ENSG00000198892	protein_coding	SHISA4
5949	7908766	ENSG00000134375	protein_coding	TIMM17A
5621	7908775	ENSG00000206637	snoRNA	SNORA70H
5957	7908775	ENSG00000238003	processed_pseudogene	RPL10P4
5620	7908777	ENSG00000206637	snoRNA	SNORA70H
5956	7908777	ENSG00000238003	processed_pseudogene	RPL10P4
5963	7908779	ENSG00000176393	protein_coding	RNPEP
5961	7908793	ENSG00000163435	protein_coding	ELF3
7870	7908812	ENSG00000170075	protein_coding	GPR37L1
8319	7908816	ENSG00000133067	protein_coding	LGR6
8392	7908841	ENSG00000077157	protein_coding	PPP1R12B
5965	7908863	ENSG00000184774	transcribed_unitary_pseudogene	MGAT4EP
5976	7908867	ENSG00000163444	protein_coding	TMEM183A
8216	7908867	ENSG00000224831	processed_pseudogene	TMEM183B
5979	7908879	ENSG00000143847	protein_coding	PPFIA4
5981	7908907	ENSG00000163485	protein_coding	ADORA1
5992	7908917	ENSG00000159388	protein_coding	BTG2
5996	7908924	ENSG00000188783	protein_coding	PRELP
5997	7908931	ENSG00000188770	protein_coding	OPTC
5998	7908940	ENSG00000058668	protein_coding	ATP2B4
5056	7908966	ENSG00000221643	snoRNA	SNORA77
5999	7908966	ENSG00000058668	protein_coding	ATP2B4
7256	7908968	ENSG00000122188	protein_coding	LAX1
7388	7908978	ENSG00000058673	protein_coding	ZC3H11A
7410	7908978	ENSG00000257315	protein_coding	ZBED6
7433	7908988	ENSG00000182004	protein_coding	SNRPE
7464	7908993	ENSG00000143842	protein_coding	SOX13
7723	7909011	ENSG00000198625	protein_coding	MDM4
7777	7909027	ENSG00000163531	protein_coding	NFASC
8394	7909064	ENSG00000184144	protein_coding	CNTN2
8611	7909088	ENSG00000133069	protein_coding	TMCC2
8622	7909102	ENSG00000235363	processed_pseudogene	SNRPGP10
6020	7909104	ENSG00000117266	protein_coding	CDK18
5631	7909125	ENSG00000253097	snRNA	RNU2-19P
6016	7909127	ENSG00000174514	protein_coding	MFSD4A
5891	7909140	ENSG00000206762	snRNA	RNU6-418P
7702	7909144	ENSG00000286619	lncRNA	AC119673.3
7820	7909146	ENSG00000196550	protein_coding	FAM72A
9215	7909146	ENSG00000188610	protein_coding	FAM72B
9472	7909146	ENSG00000263513	protein_coding	FAM72C
9693	7909146	ENSG00000215784	protein_coding	FAM72D
7813	7909155	ENSG00000198049	protein_coding	AVPR1B
7797	7909164	ENSG00000196188	protein_coding	CTSE
7825	7909175	ENSG00000266028	protein_coding	SRGAP2
7960	7909188	ENSG00000263528	protein_coding	IKBKE
8044	7909214	ENSG00000266094	protein_coding	RASSF5
8055	7909225	ENSG00000143479	protein_coding	DYRK3
8115	7909236	ENSG00000162889	protein_coding	MAPKAPK2
8147	7909250	ENSG00000142224	protein_coding	IL19
8173	7909261	ENSG00000162891	protein_coding	IL20
8218	7909271	ENSG00000162892	protein_coding	IL24
8366	7909285	ENSG00000123836	protein_coding	PFKFB2
8417	7909306	ENSG00000123843	protein_coding	C4BPB
8461	7909318	ENSG00000123838	protein_coding	C4BPA
8506	7909332	ENSG00000196352	protein_coding	CD55
8612	7909350	ENSG00000117322	protein_coding	CR2
8634	7909371	ENSG00000203710	protein_coding	CR1
8656	7909390	ENSG00000197721	protein_coding	CR1L
5900	7909400	ENSG00000117335	protein_coding	CD46
5073	7909422	ENSG00000284485	miRNA	MIR205
8693	7909422	ENSG00000230937	lncRNA	MIR205HG
8786	7909425	ENSG00000008118	protein_coding	CAMK1G
8540	7909441	ENSG00000123689	protein_coding	G0S2
8538	7909446	ENSG00000117594	protein_coding	HSD11B1
6036	7909455	ENSG00000009790	protein_coding	TRAF3IP3
6163	7909478	ENSG00000117597	protein_coding	UTP25
6257	7909494	ENSG00000143469	protein_coding	SYT14
5070	7909503	ENSG00000281230	protein_coding	SERTAD4
6301	7909503	ENSG00000082497	protein_coding	SERTAD4
6308	7909510	ENSG00000054392	protein_coding	HHAT
10962	7909510	ENSG00000280680	protein_coding	HHAT
6538	7909525	ENSG00000234004	processed_pseudogene	AC092017.2
6613	7909527	ENSG00000226986	processed_pseudogene	AC092017.1
6655	7909529	ENSG00000117625	protein_coding	RCOR3
6685	7909545	ENSG00000082512	protein_coding	TRAF5
6737	7909561	ENSG00000153363	lncRNA	LINC00467
6927	7909568	ENSG00000143476	protein_coding	DTL
7074	7909586	ENSG00000066027	protein_coding	PPP2R5A
5563	7909601	ENSG00000201544	snoRNA	SNORA16B
7108	7909603	ENSG00000117691	protein_coding	NENF
7199	7909610	ENSG00000162772	protein_coding	ATF3
7200	7909624	ENSG00000162772	protein_coding	ATF3
7219	7909624	ENSG00000162771	protein_coding	FAM71A
7451	7909628	ENSG00000162769	protein_coding	FLVCR1
7485	7909642	ENSG00000143494	protein_coding	VASH2
7633	7909661	ENSG00000136643	protein_coding	RPS6KC1
7680	7909681	ENSG00000117707	protein_coding	PROX1
10822	7909689	ENSG00000143499	protein_coding	SMYD2
8822	7909708	ENSG00000117724	protein_coding	CENPF
8544	7909730	ENSG00000082482	protein_coding	KCNK2
6034	7909745	ENSG00000136636	protein_coding	KCTD3
6434	7909768	ENSG00000162814	protein_coding	SPATA17
5322	7909780	ENSG00000201493	snRNA	RNU1-141P
6453	7909782	ENSG00000067533	protein_coding	RRP15
6478	7909789	ENSG00000092969	protein_coding	TGFB2
6498	7909801	ENSG00000143353	protein_coding	LYPLAL1
5455	7909811	ENSG00000252086	rRNA_pseudogene	RNA5SP76
5792	7909813	ENSG00000221673	snoRNA	AC103590.1
6805	7909815	ENSG00000067704	protein_coding	IARS2
6806	7909839	ENSG00000067704	protein_coding	IARS2
7109	7909841	ENSG00000116141	protein_coding	MARK1
7128	7909862	ENSG00000162817	protein_coding	C1orf115
7131	7909866	ENSG00000117791	protein_coding	MTARC2
7234	7909877	ENSG00000186205	protein_coding	MTARC1
7238	7909877	ENSG00000286231	protein_coding	AL445423.3
5134	7909888	ENSG00000276642	snRNA	AL445423.2
7235	7909888	ENSG00000186205	protein_coding	MTARC1
7239	7909888	ENSG00000221571	lncRNA	RNU6ATAC35P
7230	7909890	ENSG00000136630	protein_coding	HLX
8773	7909898	ENSG00000154305	protein_coding	MIA3
8794	7909931	ENSG00000162819	protein_coding	BROX
8566	7909946	ENSG00000197520	protein_coding	FAM177B
6031	7909954	ENSG00000154309	protein_coding	DISP1
6215	7909965	ENSG00000178395	protein_coding	CCDC185
6287	7909967	ENSG00000162909	protein_coding	CAPN2
6311	7909990	ENSG00000237491	lncRNA	LINC01409
6312	7909990	ENSG00000285268	transcribed_processed_pseudogene	AL669831.6
6447	7909990	ENSG00000185495	transcribed_unprocessed_pseudogene	AC138393.1
6535	7909992	ENSG00000143756	protein_coding	FBXO28
5630	7909999	ENSG00000201898	snoRNA	AC092809.1
6555	7910001	ENSG00000143753	protein_coding	DEGS1
5835	7910010	ENSG00000206887	snRNA	RNU6-1008P
6790	7910014	ENSG00000143771	protein_coding	CNIH4
6868	7910022	ENSG00000143786	protein_coding	CNIH3
6977	7910030	ENSG00000185842	protein_coding	DNAH14
6976	7910047	ENSG00000185842	protein_coding	DNAH14
6978	7910054	ENSG00000185842	protein_coding	DNAH14
7247	7910099	ENSG00000143742	protein_coding	SRP9
7491	7910099	ENSG00000180581	processed_pseudogene	SRP9P1
7280	7910111	ENSG00000143819	protein_coding	EPHX1
6184	7910124	ENSG00000179101	processed_pseudogene	H3P47
7512	7910124	ENSG00000163041	protein_coding	H3-3A
9179	7910124	ENSG00000236534	processed_pseudogene	H3P36
10407	7910124	ENSG00000235655	processed_pseudogene	H3P6
10541	7910124	ENSG00000178458	processed_pseudogene	H3P16
7570	7910134	ENSG00000185155	protein_coding	MIXL1
5382	7910140	ENSG00000223282	misc_RNA	RN7SKP165
8545	7910142	ENSG00000203685	protein_coding	STUM
6044	7910146	ENSG00000143801	protein_coding	PSEN2
6200	7910164	ENSG00000163050	protein_coding	COQ8A
6435	7910184	ENSG00000242757	processed_pseudogene	AL606462.1
6436	7910184	ENSG00000234277	lncRNA	LINC01641
6438	7910184	ENSG00000224834	processed_pseudogene	BTF3P9
6439	7910186	ENSG00000278180	unprocessed_pseudogene	AL451054.3
7080	7910186	ENSG00000227711	unprocessed_pseudogene	AL451054.1
5436	7910188	ENSG00000202264	rRNA_pseudogene	RNA5SP77
7082	7910190	ENSG00000181450	protein_coding	ZNF678
7083	7910198	ENSG00000181450	protein_coding	ZNF678
7136	7910200	ENSG00000143740	protein_coding	SNAP47
7142	7910211	ENSG00000185888	protein_coding	PRSS38
7147	7910217	ENSG00000154342	protein_coding	WNT3A
5550	7910229	ENSG00000284163	miRNA	MIR3620
7150	7910229	ENSG00000143761	protein_coding	ARF1
7674	7910241	ENSG00000143774	protein_coding	GUK1
8056	7910257	ENSG00000198835	protein_coding	GJC2
8060	7910261	ENSG00000181873	protein_coding	IBA57
8072	7910265	ENSG00000154358	protein_coding	OBSCN
8433	7910369	ENSG00000196890	protein_coding	H2BU1
11050	7910369	ENSG00000285449	protein_coding	H2BU1
8447	7910372	ENSG00000168159	protein_coding	RNF187
11052	7910372	ENSG00000285426	protein_coding	RNF187
5132	7910377	ENSG00000202056	rRNA_pseudogene	RNA5SP19
8450	7910379	ENSG00000183929	processed_pseudogene	DUSP5P1
11054	7910379	ENSG00000285311	processed_pseudogene	DUSP5P1
5642	7910383	ENSG00000206878	snoRNA	AL713899.1
8449	7910383	ENSG00000183929	processed_pseudogene	DUSP5P1
11053	7910383	ENSG00000285311	processed_pseudogene	DUSP5P1
11055	7910383	ENSG00000285183	snoRNA	AC275639.1
8451	7910385	ENSG00000234975	processed_pseudogene	FTH1P2
11056	7910385	ENSG00000285319	processed_pseudogene	FTH1P2
8456	7910387	ENSG00000116574	protein_coding	RHOU
11057	7910387	ENSG00000284984	protein_coding	RHOU
8797	7910396	ENSG00000177800	lncRNA	TMEM78
8798	7910398	ENSG00000168118	protein_coding	RAB4A
5158	7910414	ENSG00000201492	rRNA_pseudogene	RNA5SP78
6114	7910416	ENSG00000135763	protein_coding	URB2
6569	7910427	ENSG00000143641	protein_coding	GALNT2
6599	7910446	ENSG00000135775	protein_coding	COG2
6616	7910466	ENSG00000135773	protein_coding	CAPN9
5846	7910490	ENSG00000202063	rRNA_pseudogene	RNA5SP79
5747	7910492	ENSG00000240502	misc_RNA	RN7SL837P
6777	7910494	ENSG00000173409	protein_coding	ARV1
6786	7910503	ENSG00000119283	protein_coding	TRIM67
6831	7910520	ENSG00000116906	protein_coding	GNPAT
6882	7910539	ENSG00000010072	protein_coding	SPRTN
7004	7910550	ENSG00000116918	protein_coding	TSNAX
7010	7910550	ENSG00000270106	protein_coding	TSNAX-DISC1
6921	7910559	ENSG00000162946	protein_coding	DISC1
5582	7910583	ENSG00000222986	snRNA	RNU5A-5P
5240	7910585	ENSG00000242794	misc_RNA	RN7SL299P
5327	7910587	ENSG00000238382	snRNA	RNU6-1211P
7334	7910589	ENSG00000212916	protein_coding	MAP10
7406	7910591	ENSG00000135778	protein_coding	NTPCR
7457	7910600	ENSG00000143674	protein_coding	MAP3K21
7475	7910611	ENSG00000135750	protein_coding	KCNK1
7480	7910618	ENSG00000183780	protein_coding	SLC35F3
7496	7910630	ENSG00000273367	lncRNA	AL355472.3
7497	7910630	ENSG00000168275	protein_coding	COA6
5768	7910634	ENSG00000212144	snoRNA	AL161640.1
5688	7910636	ENSG00000201638	misc_RNA	RNY4P16
5866	7910638	ENSG00000239690	misc_RNA	RN7SL668P
7678	7910640	ENSG00000152904	protein_coding	GGPS1
7694	7910640	ENSG00000285053	protein_coding	TBCE
7693	7910651	ENSG00000285053	protein_coding	TBCE
7701	7910651	ENSG00000284770	protein_coding	TBCE
11129	7910651	ENSG00000282984	protein_coding	TBCE
6350	7910672	ENSG00000235638	processed_pseudogene	MTND6P14
5516	7910674	ENSG00000206803	snRNA	RNU6-968P
5606	7910676	ENSG00000252822	misc_RNA	AL122018.2
6775	7910680	ENSG00000077585	protein_coding	GPR137B
5317	7910692	ENSG00000222650	snRNA	RNU2-70P
6898	7910694	ENSG00000186197	protein_coding	EDARADD
7404	7910706	ENSG00000116977	protein_coding	LGALS8
7662	7910727	ENSG00000077522	protein_coding	ACTN2
7728	7910752	ENSG00000116984	protein_coding	MTR
7815	7910790	ENSG00000237991	processed_pseudogene	RPL35P1
7922	7910792	ENSG00000198626	protein_coding	RYR2
5098	7910897	ENSG00000252396	misc_RNA	RN7SKP195
7936	7910901	ENSG00000237250	lncRNA	AL359924.1
7937	7910901	ENSG00000243781	transcribed_processed_pseudogene	AL590396.1
7956	7910911	ENSG00000225723	processed_pseudogene	MTND6P15
7998	7910913	ENSG00000215149	processed_pseudogene	KRT18P32
8008	7910915	ENSG00000133019	protein_coding	CHRM3
8194	7910923	ENSG00000155816	protein_coding	FMN2
5368	7910944	ENSG00000252317	misc_RNA	AL513342.1
5868	7910946	ENSG00000251750	snRNA	RNU5F-8P
5578	7910948	ENSG00000199241	misc_RNA	AL590965.1
6067	7910950	ENSG00000117009	protein_coding	KMO
6096	7910971	ENSG00000162843	protein_coding	WDR64
6687	7910997	ENSG00000174371	protein_coding	EXO1
6915	7911017	ENSG00000054282	protein_coding	SDCCAG8
7586	7911017	ENSG00000276111	protein_coding	SDCCAG8
7067	7911038	ENSG00000179456	protein_coding	ZBTB18
7068	7911045	ENSG00000279774	TEC	AL590483.3
5378	7911047	ENSG00000244066	misc_RNA	RN7SL148P
7069	7911049	ENSG00000173728	protein_coding	C1orf100
7077	7911056	ENSG00000179397	protein_coding	CATSPERE
7216	7911078	ENSG00000121644	protein_coding	DESI2
7229	7911085	ENSG00000203667	protein_coding	COX20
5534	7911092	ENSG00000201758	misc_RNA	RN7SKP55
5137	7911094	ENSG00000252073	snRNA	RNU6-947P
7725	7911096	ENSG00000203666	protein_coding	EFCAB2
5766	7911108	ENSG00000252282	snRNA	RNU6-1089P
5325	7911110	ENSG00000251754	snRNA	RNU6-999P
7726	7911112	ENSG00000203666	protein_coding	EFCAB2
6162	7911114	ENSG00000281216	protein_coding	KIF26B
7781	7911114	ENSG00000162849	protein_coding	KIF26B
7924	7911138	ENSG00000162852	protein_coding	CNST
7927	7911155	ENSG00000143653	protein_coding	SCCPDH
7933	7911170	ENSG00000227953	lncRNA	LINC01341
7864	7911174	ENSG00000197617	polymorphic_pseudogene	VN1R5
5641	7911176	ENSG00000202079	misc_RNA	AC104335.1
7879	7911178	ENSG00000162711	protein_coding	NLRP3
7942	7911197	ENSG00000203664	transcribed_unprocessed_pseudogene	OR2W5
8007	7911199	ENSG00000169224	protein_coding	GCSAML
8003	7911207	ENSG00000177489	protein_coding	OR2G2
8017	7911209	ENSG00000177476	protein_coding	OR2G3
8022	7911211	ENSG00000198452	transcribed_unprocessed_pseudogene	OR14L1P
8023	7911213	ENSG00000153230	protein_coding	OR14K1
8064	7911215	ENSG00000228336	polymorphic_pseudogene	OR9H1P
8068	7911218	ENSG00000162722	protein_coding	TRIM58
8069	7911218	ENSG00000238243	protein_coding	OR2W3
8070	7911231	ENSG00000238243	protein_coding	OR2W3
8073	7911233	ENSG00000177462	protein_coding	OR2T8
8076	7911235	ENSG00000177275	protein_coding	OR2AJ1
8101	7911237	ENSG00000196071	protein_coding	OR2L13
8077	7911241	ENSG00000279263	protein_coding	OR2L8
8079	7911243	ENSG00000187080	protein_coding	OR2AK2
8089	7911248	ENSG00000197454	protein_coding	OR2L5
8090	7911252	ENSG00000203663	protein_coding	OR2L2
8091	7911258	ENSG00000198128	protein_coding	OR2L3
8102	7911260	ENSG00000177233	unprocessed_pseudogene	OR2M1P
8107	7911260	ENSG00000162727	protein_coding	OR2M5
8110	7911260	ENSG00000198601	protein_coding	OR2M2
8112	7911260	ENSG00000228198	protein_coding	OR2M3
8120	7911260	ENSG00000177186	protein_coding	OR2M7
8108	7911263	ENSG00000162727	protein_coding	OR2M5
8109	7911265	ENSG00000198601	protein_coding	OR2M2
8113	7911267	ENSG00000228198	protein_coding	OR2M3
8114	7911269	ENSG00000171180	protein_coding	OR2M4
8130	7911271	ENSG00000177174	protein_coding	OR14C36
7282	7911273	ENSG00000274870	protein_coding	OR2T4
8131	7911273	ENSG00000196944	protein_coding	OR2T4
10517	7911273	ENSG00000275617	protein_coding	OR2T4
7284	7911276	ENSG00000278689	protein_coding	OR2T6
8132	7911276	ENSG00000198104	protein_coding	OR2T6
10518	7911276	ENSG00000278659	protein_coding	OR2T6
7317	7911278	ENSG00000275244	protein_coding	OR2T1
